Date,Adj Close
2005-10-31,1.7742879390716553
2005-11-30,2.089463472366333
2005-12-30,2.2148568630218506
2006-01-31,2.3263845443725586
2006-02-28,2.1101057529449463
2006-03-31,1.9323381185531616
2006-04-28,2.168642520904541
2006-05-31,1.8414514064788818
2006-06-30,1.7644293308258057
2006-07-31,2.093777656555176
2006-08-31,2.090388059616089
2006-09-29,2.3716745376586914
2006-10-31,2.4979898929595947
2006-11-30,2.8239495754241943
2006-12-29,2.6138322353363037
2007-01-31,2.6412529945373535
2007-02-28,2.606746196746826
2007-03-30,2.8624606132507324
2007-04-30,3.074734926223755
2007-05-31,3.7337381839752197
2007-06-29,3.7599258422851562
2007-07-31,4.059388637542725
2007-08-31,4.266426086425781
2007-09-28,4.728250980377197
2007-10-31,5.852161884307861
2007-11-30,5.614008903503418
2007-12-31,6.102638244628906
2008-01-31,4.170300006866455
2008-02-29,3.8517379760742188
2008-03-31,4.42108678817749
2008-04-30,5.359218597412109
2008-05-30,5.81519079208374
2008-06-30,5.1586527824401855
2008-07-31,4.897084712982178
2008-08-29,5.2230424880981445
2008-09-30,3.501746416091919
2008-10-31,3.314736843109131
2008-11-28,2.8550667762756348
2008-12-31,2.629544496536255
2009-01-30,2.776811122894287
2009-02-27,2.7515485286712646
2009-03-31,3.238637685775757
2009-04-30,3.8766915798187256
2009-05-29,4.184164524078369
2009-06-30,4.388120174407959
2009-07-31,5.033875942230225
2009-08-31,5.182374954223633
2009-09-30,5.710441589355469
2009-10-30,5.80748987197876
2009-11-30,6.159018516540527
2009-12-31,6.492372035980225
2010-01-29,5.917169570922852
2010-02-26,6.304130554199219
2010-03-31,7.240106105804443
2010-04-30,8.043911933898926
2010-05-31,7.914206504821777
2010-06-30,7.7493767738342285
2010-07-30,7.925605773925781
2010-08-31,7.489661693572998
2010-09-30,8.742045402526855
2010-10-29,9.272884368896484
2010-11-30,9.586211204528809
2010-12-31,9.937735557556152
2011-01-31,10.454095840454102
2011-02-28,10.882033348083496
2011-03-31,10.737231254577637
2011-04-29,10.78714370727539
2011-05-31,10.716279983520508
2011-06-30,10.341642379760742
2011-07-29,12.03028392791748
2011-08-31,11.856213569641113
2011-09-30,11.748071670532227
2011-10-31,12.47084903717041
2011-11-30,11.775182723999023
2011-12-30,12.477630615234375
2012-01-31,14.06367301940918
2012-02-29,16.712011337280273
2012-03-30,18.471511840820312
2012-04-30,17.99181365966797
2012-05-31,17.799264907836914
2012-06-29,17.992433547973633
2012-07-31,18.816883087158203
2012-08-31,20.583343505859375
2012-09-28,20.640901565551758
2012-10-31,18.41992950439453
2012-11-30,18.191991806030273
2012-12-31,16.54120445251465
2013-01-31,14.15778923034668
2013-02-28,13.799795150756836
2013-03-29,13.83918571472168
2013-04-30,13.842937469482422
2013-05-31,14.153287887573242
2013-06-28,12.479048728942871
2013-07-31,14.24140739440918
2013-08-30,15.434368133544922
2013-09-30,15.102691650390625
2013-10-31,16.558319091796875
2013-11-29,17.718271255493164
2013-12-31,17.875999450683594
2014-01-31,15.950813293457031
2014-02-28,16.868154525756836
2014-03-31,17.204723358154297
2014-04-30,18.914810180664062
2014-05-30,20.403581619262695
2014-06-30,20.967988967895508
2014-07-31,21.570419311523438
2014-08-29,23.24231719970703
2014-09-30,22.84549903869629
2014-10-31,24.489465713500977
2014-11-28,27.0848331451416
2014-12-31,25.137676239013672
2015-01-30,26.68173599243164
2015-02-27,29.370628356933594
2015-03-31,28.449222564697266
2015-04-30,28.613842010498047
2015-05-29,29.911170959472656
2015-06-30,28.797649383544922
2015-07-31,27.849435806274414
2015-08-31,26.00591468811035
2015-09-30,25.43856430053711
2015-10-30,27.56036376953125
2015-11-30,27.400392532348633
2015-12-31,24.38009262084961
2016-01-29,22.54568099975586
2016-02-29,22.516653060913086
2016-03-31,25.381013870239258
2016-04-29,21.829669952392578
2016-05-31,23.396451950073242
2016-06-30,22.398365020751953
2016-07-29,24.415626525878906
2016-08-31,24.993093490600586
2016-09-30,26.6302547454834
2016-10-31,26.745677947998047
2016-11-30,26.16794776916504
2016-12-30,27.422834396362305
2017-01-31,28.732175827026367
2017-02-28,32.57591247558594
2017-03-31,34.162017822265625
2017-04-28,34.159637451171875
2017-05-31,36.47590637207031
2017-06-30,34.38898468017578
2017-07-31,35.51362991333008
2017-08-31,39.313568115234375
2017-09-29,36.945167541503906
2017-10-31,40.52174758911133
2017-11-30,41.343441009521484
2017-12-29,40.71312713623047
2018-01-31,40.280086517333984
2018-02-28,43.026588439941406
2018-03-30,40.528865814208984
2018-04-30,39.92012023925781
2018-05-31,45.314292907714844
2018-06-29,44.88751220703125
2018-07-31,46.143611907958984
2018-08-31,55.39181137084961
2018-09-28,54.93190383911133
2018-10-31,53.257713317871094
2018-11-30,43.6075439453125
2018-12-31,38.518611907958984
2019-01-31,40.64306640625
2019-02-28,42.46292495727539
2019-03-29,46.582916259765625
2019-04-30,49.21186447143555
2019-05-31,43.099117279052734
2019-06-28,48.72438430786133
2019-07-31,52.446659088134766
2019-08-30,51.58332443237305
2019-09-30,55.346920013427734
2019-10-31,61.47296142578125
2019-11-29,66.24044799804688
2019-12-31,72.783935546875
2020-01-31,76.7149887084961
2020-02-28,67.91566467285156
2020-03-31,63.17776870727539
2020-04-30,72.99393463134766
2020-05-29,79.2052993774414
2020-06-30,90.87906646728516
2020-07-31,105.8860855102539
2020-08-31,128.8177490234375
2020-09-30,115.61054229736328
2020-10-30,108.67251586914062
2020-11-30,119.05000305175781
2020-12-31,132.69000244140625
